<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
QCOM;D;230214;000000;129.2;132.88;128.36;132.311;2663669
QCOM;D;230215;000000;130.6;133.33;130.3;133.12;1881309
QCOM;D;230216;000000;130.75;132.59;129.95;130.15;2430903
QCOM;D;230217;000000;129.5;129.81;126.96;127.77;3154086
QCOM;D;230221;000000;125.46;127.616;123.55;123.69;3517066
QCOM;D;230222;000000;124.32;124.97;122.92;123.98;2261258
QCOM;D;230223;000000;126.61;127.23;123.67;126.17;2618396
QCOM;D;230224;000000;124.24;124.71;123.1808;124.34;2769175
QCOM;D;230227;000000;126.5;126.6;123.04;123.41;4862593
QCOM;D;230228;000000;123.62;125.1;122.92;123.49;3011288
QCOM;D;230301;000000;123.78;125.47;122.98;123.71;2559136
QCOM;D;230302;000000;122.16;124.26;120.855;123.75;2859900
QCOM;D;230303;000000;123.99;124.21;121.67;123.6;3753062
QCOM;D;230306;000000;124.28;125.1747;122.03;122.37;2533643
QCOM;D;230307;000000;122.48;122.5;118.28;119.2;3569576
QCOM;D;230308;000000;119.55;121.75;119.35;121.2;3932810
QCOM;D;230309;000000;121.28;121.92;116.94;117.21;3671534
QCOM;D;230310;000000;117.54;118.23;114.53;115.2;3179737
QCOM;D;230313;000000;113.76;116.24;113.28;114.39;3272644
QCOM;D;230314;000000;116.41;117.06;113.92;116.6;3947246
QCOM;D;230315;000000;115.25;116.18;113.14;115.57;3643338
QCOM;D;230316;000000;117;120.83;115.91;120.51;6118340
QCOM;D;230317;000000;120.78;122.87;119.15;120.73;4500397
QCOM;D;230320;000000;120.77;122.02;119.81;121.81;2876802
QCOM;D;230321;000000;122.988;125.07;122.15;123.77;3426686
QCOM;D;230322;000000;124;126.24;121.87;121.93;3471626
QCOM;D;230323;000000;123.935;127;122.1;124.12;3807304
QCOM;D;230324;000000;123.63;124.93;122.25;124.77;3221171
QCOM;D;230327;000000;125.74;126.06;123.32;123.6;2309964
QCOM;D;230328;000000;123.6;123.68;120.21;121.36;2828539
QCOM;D;230329;000000;123.42;125.96;123.25;125.12;2943522
QCOM;D;230330;000000;127.08;128.19;126.43;127.34;3696883
QCOM;D;230331;000000;126.65;127.97;126.29;127.6;2532197
QCOM;D;230403;000000;126.99;127.574;123.605;124.75;3154280
QCOM;D;230404;000000;124.93;125.215;121.81;122.38;3207018
QCOM;D;230405;000000;121.42;123.22;121.25;123.08;3822612
QCOM;D;230406;000000;122.34;123.85;121.05;123;2397810
QCOM;D;230410;000000;122.09;124.58;121.675;124.28;2271774
QCOM;D;230411;000000;125.25;125.25;123.17;123.59;2665203
QCOM;D;230412;000000;124.41;124.5;120.1501;120.3;2732335
QCOM;D;230413;000000;120.05;121.66;119.115;121.13;2903347
QCOM;D;230414;000000;120.87;121.92;118.76;120.21;2799205
QCOM;D;230417;000000;119.13;119.84;118.165;119.38;3625354
QCOM;D;230418;000000;120.34;120.8;117.41;118.37;2841722
QCOM;D;230419;000000;117.25;118.69;116.45;118.56;2375142
QCOM;D;230420;000000;117.29;119.9;117.12;118.67;2796259
QCOM;D;230421;000000;117.87;118.19;116.55;117.77;2804969
QCOM;D;230424;000000;117.82;117.83;116.57;117.38;1990943
QCOM;D;230425;000000;116.74;116.84;113.68;114.06;3516771
QCOM;D;230426;000000;114.29;115.1;113.21;114.15;2337947
QCOM;D;230427;000000;113.88;114.3149;112.15;113.93;3481358
QCOM;D;230428;000000;115.095;116.9;113.73;116.84;4792673
QCOM;D;230501;000000;117.21;117.58;115.51;115.81;3264441
QCOM;D;230502;000000;116.13;117.06;114.44;116.12;3709790
QCOM;D;230503;000000;116.66;116.82;112.6;112.72;5697150
QCOM;D;230504;000000;104.03;107.12;103.5;106.53;14719359
QCOM;D;230505;000000;108.21;109.27;105.77;108.76;6115638
QCOM;D;230508;000000;108.375;108.83;106.87;108.31;4002465
QCOM;D;230509;000000;107;107.43;105.3;105.76;4581118
QCOM;D;230510;000000;107;107.48;105.14;106.47;4367675
QCOM;D;230511;000000;106.29;106.51;103.68;104.06;6728432
QCOM;D;230512;000000;104.47;104.74;102.61;103.61;4791282
QCOM;D;230515;000000;103.76;106.4;102.89;106.27;4268273
QCOM;D;230516;000000;105.67;106.48;103.72;103.78;3688277
QCOM;D;230517;000000;104.19;105.45;103.58;104.79;5481429
QCOM;D;230518;000000;104.81;107.12;104.81;106.9;4929726
QCOM;D;230519;000000;106.95;107.12;105.515;105.86;3056050
QCOM;D;230522;000000;103.672;105.87;103.25;105.27;4977963
QCOM;D;230523;000000;104.07;105.64;103.47;103.53;3887260
QCOM;D;230524;000000;102.08;103.14;101.58;102.97;4653750
QCOM;D;230525;000000;101.93;104.11;101.47;103.99;5633238
QCOM;D;230526;000000;104.94;111.28;104.82;110.35;8617207
QCOM;D;230530;000000;114.5;116.69;112.61;116.05;11658528
QCOM;D;230531;000000;113.56;114;111.6;113.47;6502470
QCOM;D;230601;000000;114.56;116.56;112.31;115.831;4797813
QCOM;D;230602;000000;117.24;117.4;114.69;115.635;4331716
QCOM;D;230605;000000;115.43;115.92;112.64;112.76;4196274
QCOM;D;230606;000000;112.58;116.79;112.24;116.37;4526075
QCOM;D;230607;000000;116.63;117.16;114.49;115.2;3670881
QCOM;D;230608;000000;115.6;116.64;114.1;116.35;3003964
QCOM;D;230609;000000;117.488;120.85;117.38;119.14;8262599
QCOM;D;230612;000000;121.04;122.31;119.77;122.19;4945014
QCOM;D;230613;000000;124.28;125.4;122.75;124.48;4268085
QCOM;D;230614;000000;124.35;124.43;121.5;123.45;3702093
QCOM;D;230615;000000;121.58;124.69;121.04;123.63;3759681
QCOM;D;230616;000000;124.59;124.98;122.1;122.62;4360047
QCOM;D;230620;000000;121.94;122.37;118.71;119.82;4068264
QCOM;D;230621;000000;118.61;119.02;115.6654;115.77;4343818
QCOM;D;230622;000000;116.01;116.68;114.9121;116.38;4184302
QCOM;D;230623;000000;114.09;115.28;113.03;113.41;3603686
QCOM;D;230626;000000;114.56;117.61;114.3;116.63;5390996
QCOM;D;230627;000000;116.74;119.94;115.65;119.78;3231703
QCOM;D;230628;000000;117.02;118.095;116.58;117.535;3477581
QCOM;D;230629;000000;117.56;118.15;116.88;118.05;2326678
QCOM;D;230630;000000;119.6;119.86;118.38;119.01;2956987
QCOM;D;230703;000000;119.27;120.48;118.46;120.09;1879666
QCOM;D;230705;000000;119.02;119.05;117.11;117.12;3604045
QCOM;D;230706;000000;115.16;116.2;113.62;115.215;3696545
QCOM;D;230707;000000;115.37;117.73;114.76;115.92;2479015
QCOM;D;230710;000000;116.47;118.275;116.47;117.12;3283680
QCOM;D;230711;000000;117.8;117.87;114.89;116.86;3020892
QCOM;D;230712;000000;117.56;119.23;117.1;118.69;3884152
QCOM;D;230713;000000;120;123.415;119.88;123.15;4517359
QCOM;D;230714;000000;123;123.18;121.13;122.57;4455484
QCOM;D;230717;000000;122.33;124.46;120.76;123.4;3204287
QCOM;D;230718;000000;122.32;123.23;121.26;122.84;3796111
QCOM;D;230719;000000;125.34;127.1;124.3;124.42;5004599
QCOM;D;230720;000000;123.52;124.6;120.225;120.74;4604666
QCOM;D;230721;000000;121.93;126.66;121.38;124.71;7593955
QCOM;D;230724;000000;124.72;125.6;123.17;124.12;3417747
QCOM;D;230725;000000;124.2;125.98;124.2;125.04;3108013
QCOM;D;230726;000000;123.2;125.24;122.34;124.04;2702607
QCOM;D;230727;000000;126.56;127.77;124.92;125.88;4312297
QCOM;D;230728;000000;128.3;129.92;127.56;129.54;5323460
QCOM;D;230731;000000;129.99;132.97;129.1;132.17;5662652
QCOM;D;230801;000000;131.92;132.39;130.24;132.08;3964154
QCOM;D;230802;000000;130.2;131.58;128.83;129.29;6290127
QCOM;D;230803;000000;116.965;119.11;114.89;118.7;20051743
QCOM;D;230804;000000;117.76;122;117.76;121.51;8104683
QCOM;D;230807;000000;122.21;122.74;117.92;119.36;4518472
QCOM;D;230808;000000;117;117.88;115.955;117.67;4431528
QCOM;D;230809;000000;117.225;118.105;116.52;116.59;2811120
QCOM;D;230810;000000;117.68;118.3919;115.07;115.59;3348725
QCOM;D;230811;000000;114.125;115.46;113.72;114.64;3060407
QCOM;D;230814;000000;113.88;114.52;112.81;114.01;4615618
QCOM;D;230815;000000;113.34;113.51;111.395;111.69;4042180
QCOM;D;230816;000000;111.35;111.92;110.05;110.14;3657331
QCOM;D;230817;000000;110.19;111.13;109.66;110.06;2622606
QCOM;D;230818;000000;108.82;110.52;108.5;110.11;3295185
QCOM;D;230821;000000;109.84;110.96;109;110.68;3338384
QCOM;D;230822;000000;111.47;111.84;109.135;109.48;2444648
QCOM;D;230823;000000;109.34;111.53;108.85;111.17;3011926
QCOM;D;230824;000000;112.16;112.57;108.16;108.5;3876847
QCOM;D;230825;000000;108.89;110.52;107.76;110.32;3322785
QCOM;D;230828;000000;111.3;112.19;110.62;111.69;2162765
QCOM;D;230829;000000;110.52;113.99;110.52;113.74;3315448
QCOM;D;230830;000000;112.56;113.46;111.67;113.26;2561680
QCOM;D;230831;000000;112.434;115.16;112.434;114.54;3606046
QCOM;D;230901;000000;115.7;115.7;114.41;115.39;2666870
QCOM;D;230905;000000;114.91;117.06;114.91;116.54;2977875
QCOM;D;230906;000000;116;116.7199;113.63;114.73;4201045
QCOM;D;230907;000000;110.6;110.6962;106.07;106.39;11146033
QCOM;D;230908;000000;106.17;107.0724;105.51;106.14;5782905
QCOM;D;230911;000000;111.27;111.84;108.82;110.2562;11642433
QCOM;D;230912;000000;109.58;112.7352;109.51;111.23;5220156
QCOM;D;230913;000000;111.58;113.6;111.53;112.65;4474831
QCOM;D;230914;000000;113.77;114.74;113.0001;114.03;3660567
QCOM;D;230915;000000;113.97;115.19;112.46;113.12;5506404
QCOM;D;230918;000000;112.89;113.83;112.455;112.75;2623999
QCOM;D;230919;000000;112.2;112.34;109.91;110.71;3148836
QCOM;D;230920;000000;111.74;111.8;109.16;109.19;3076918
QCOM;D;230921;000000;107.98;109.587;107.89;107.92;3497752
QCOM;D;230922;000000;108.77;109.7781;107.361;107.67;3263824
QCOM;D;230925;000000;106.84;110.48;106.7147;110.42;3593803
QCOM;D;230926;000000;109.85;110.64;109.34;109.74;3230217
QCOM;D;230927;000000;110.73;110.81;107.43;109.21;4005758
QCOM;D;230928;000000;109.76;111.91;109.18;111.11;2461910
QCOM;D;230929;000000;111.88;112.23;110.64;111.05;2114842
QCOM;D;231002;000000;110.4;111.79;109.6;111.12;2856873
QCOM;D;231003;000000;110.81;112.26;109.38;110.2;4015719
QCOM;D;231004;000000;110.8;111.07;108.8;109.82;4067945
QCOM;D;231005;000000;109.7;110.46;108.95;109.79;2073753
QCOM;D;231006;000000;110.87;111.325;108.0464;110.87;4145811
QCOM;D;231009;000000;110.32;111.98;109.48;111.8;2570646
QCOM;D;231010;000000;111.5;112.99;110.4282;112.32;3275856
QCOM;D;231011;000000;112.28;112.64;109.58;111.13;3423933
QCOM;D;231012;000000;111.98;112.21;110.32;111.46;2573546
QCOM;D;231013;000000;111.72;111.969;108.54;108.66;2731166
QCOM;D;231016;000000;109.09;111.075;108.95;110.5;2546096
QCOM;D;231017;000000;108.81;112.27;108.02;112.2;4373056
QCOM;D;231018;000000;111.06;112.11;110.03;110.98;3573210
QCOM;D;231019;000000;112.39;114.4;110.84;111.26;5252936
QCOM;D;231020;000000;111.52;111.61;108.63;108.63;3894113
QCOM;D;231023;000000;107.94;110.57;107.68;108.7;3624686
QCOM;D;231024;000000;109.3;110.3302;108.435;109.39;4398825
QCOM;D;231025;000000;108.81;109.29;104.425;104.78;4012387
QCOM;D;231026;000000;104.75;106.47;104.333;105.65;3971448
QCOM;D;231027;000000;106.9;107.89;105.835;106.49;4064036
QCOM;D;231030;000000;106.71;109.33;106.18;107.8;3511152
QCOM;D;231031;000000;108.3;109.205;106.69;109;3536168
QCOM;D;231101;000000;109.17;111.19;108.7;110.8495;6457630
QCOM;D;231102;000000;117.97;119.08;114.45;117.34;13883627
QCOM;D;231103;000000;117.95;120.1;117.36;119.5;5975440
QCOM;D;231106;000000;120;120.56;118.38;119.92;3767923
QCOM;D;231107;000000;119.85;121.08;119.17;120.7;4514842
QCOM;D;231108;000000;121.4;122.06;119.15;120.06;3742533
QCOM;D;231109;000000;121.12;122.43;119.85;120.1;4266673
QCOM;D;231110;000000;121.9;124.81;120.965;124.18;5618785
QCOM;D;231113;000000;124;124.55;122.63;123.86;4640852
QCOM;D;231114;000000;127.34;128.22;126.08;127.39;5791278
QCOM;D;231115;000000;127.92;129.73;127.56;128.95;3970551
QCOM;D;231116;000000;129.09;130.37;128.31;128.66;6689174
QCOM;D;231117;000000;129.3;129.79;128.42;129.48;3306782
QCOM;D;231120;000000;129.44;130.1199;129.02;129.52;3620408
QCOM;D;231121;000000;126.89;127.47;125.75;127.03;7413323
QCOM;D;231122;000000;127.89;129.5103;127.16;127.49;3265284
QCOM;D;231124;000000;128.23;128.23;127.56;127.75;2756532
QCOM;D;231127;000000;127.27;129.02;126.79;128.19;3990432
QCOM;D;231128;000000;127.2;127.305;125.67;126.56;4913946
QCOM;D;231129;000000;129.24;130.6;127.62;127.91;6643170
QCOM;D;231130;000000;129.27;129.4;127.485;129.04;3858165
QCOM;D;231201;000000;129.06;130.27;128.51;129.59;3753493
QCOM;D;231204;000000;129.33;130.05;128.03;129.92;3053868
QCOM;D;231205;000000;129.09;130.85;128.95;130.74;3679190
QCOM;D;231206;000000;131.98;132.14;129.66;129.97;3814650
QCOM;D;231207;000000;131.33;133.33;130.39;132.89;3767386
QCOM;D;231208;000000;131.22;133.97;131.18;132.97;3806208
QCOM;D;231211;000000;134.51;136.5999;134.07;136.11;5265237
QCOM;D;231212;000000;135.61;137.23;135.5;136.69;3392965
QCOM;D;231213;000000;136.38;138.99;136.08;138.82;4074694
QCOM;D;231214;000000;139.6;142.765;139.6;141.53;6069405
QCOM;D;231215;000000;142.05;143.49;141.38;143.08;6371162
QCOM;D;231218;000000;142.51;143.12;141.29;141.68;3757390
QCOM;D;231219;000000;141.93;143.4299;141.54;143.22;2424103
QCOM;D;231220;000000;141.97;142.98;140.4;140.44;3033321
QCOM;D;231221;000000;142.095;142.69;140.985;142.41;3721874
QCOM;D;231222;000000;143.25;144.4;142.75;143.53;2119946
QCOM;D;231226;000000;144.17;146.05;144.01;145.48;2154881
QCOM;D;231227;000000;145.85;146.22;145.04;145.71;1934255
QCOM;D;231228;000000;146.18;146.89;145.73;145.86;2553911
QCOM;D;231229;000000;145.41;145.62;143.79;144.62;2378464
QCOM;D;240102;000000;142.19;142.19;138.781;140.27;4021746
QCOM;D;240103;000000;138.68;138.83;136.99;137.61;2936610
QCOM;D;240104;000000;135.37;137.3301;134.9409;136.19;3051904
QCOM;D;240105;000000;136.08;138.07;135.85;136.72;2976320
QCOM;D;240108;000000;137.07;139.15;136.64;138.97;3095206
QCOM;D;240109;000000;137.54;140.9476;137.24;139.9;2755055
QCOM;D;240110;000000;139.89;140.03;137.79;139.34;2649144
QCOM;D;240111;000000;139;139.95;136.03;139.05;3386663
QCOM;D;240112;000000;142.12;142.66;139.16;140.17;3828267
QCOM;D;240116;000000;140;141.23;137.98;141.115;4214059
QCOM;D;240117;000000;139.39;139.5;137.35;139.28;3162406
QCOM;D;240118;000000;143.07;145.65;142.33;145.28;6426594
QCOM;D;240119;000000;147.265;152.77;146.745;151.985;7909549
QCOM;D;240122;000000;152.75;154.575;151.87;152.87;4202831
QCOM;D;240123;000000;152.97;153.74;151.41;153.49;3121268
QCOM;D;240124;000000;154.79;156.32;153.9;154.38;3865298
QCOM;D;240125;000000;157.6;157.98;153.67;154.47;3339597
QCOM;D;240126;000000;152.21;152.98;150.38;150.69;3822261
QCOM;D;240129;000000;150.6512;151.235;148.42;149.63;5475333
QCOM;D;240130;000000;147.78;148.8;145.57;145.98;4553152
QCOM;D;240131;000000;145.34;150.16;144.335;148.46;7835081
QCOM;D;240201;000000;140.87;143.91;140.09;141.05;13746145
QCOM;D;240202;000000;140.65;142.14;139.26;141.62;5309503
QCOM;D;240205;000000;141.86;144.65;141.21;144.01;4156799
QCOM;D;240206;000000;144.5;144.81;142.4299;144.1;3445736
QCOM;D;240207;000000;145.16;145.95;143.63;145.94;3168860
QCOM;D;240208;000000;146.85;148.61;146.285;148.17;3640853
QCOM;D;240209;000000;149.12;153.4;148.35;151.01;6010648
QCOM;D;240212;000000;150.38;154.76;150.25;153.09;6513274
QCOM;D;240213;000000;149.825;151.25;148.41;150.05;4299756
QCOM;D;240214;000000;151.49;154.3925;151.05;153.95;4455619
QCOM;D;240215;000000;154.87;157.17;154.485;155.99;4593303
QCOM;D;240216;000000;157.47;157.76;152.6001;152.7;3662250
QCOM;D;240220;000000;151.89;152.9;149.87;151.97;3096119
QCOM;D;240221;000000;149.83;152.04;148.9;152.04;2982045
QCOM;D;240222;000000;155.22;155.51;152.315;154.73;4464175
QCOM;D;240223;000000;155.695;156.91;154.3271;154.91;2685666
QCOM;D;240226;000000;156;157.48;155.79;157.025;3756942
QCOM;D;240227;000000;157.74;159.2;157.73;158.3;3140701
QCOM;D;240228;000000;156;156.5397;154.96;155.95;2112514
QCOM;D;240229;000000;156.87;158.2;156.18;157.78;2981862
QCOM;D;240301;000000;159.39;164;158.07;163.14;5367367
QCOM;D;240304;000000;165.12;167.83;164.72;166.65;4577294
QCOM;D;240305;000000;164.73;165.59;160.23;161.43;4436600
QCOM;D;240306;000000;164.82;169.25;164.33;167.95;6235395
QCOM;D;240307;000000;169.5;177.59;169.43;175.68;8100702
QCOM;D;240308;000000;174.82;175.47;170.56;170.59;5592892
QCOM;D;240311;000000;169;171.98;168.1201;171.12;3236323
QCOM;D;240312;000000;173;173.9;170.58;173.09;2900620
QCOM;D;240313;000000;171.37;171.43;168.6;169.27;3328523
QCOM;D;240314;000000;169.17;169.94;166.71;168.51;3145520
QCOM;D;240315;000000;167.095;168.77;165.85;167.22;2813375
QCOM;D;240318;000000;170.81;171.46;166.35;166.89;2474315
QCOM;D;240319;000000;166.055;166.46;163.63;164.11;3161872
QCOM;D;240320;000000;164.1;168.1725;164.075;167.67;2824921
QCOM;D;240321;000000;170.74;172.915;169.6301;170.83;3792719
QCOM;D;240322;000000;169.55;171.9;169.38;170.09;2210656
QCOM;D;240325;000000;167.88;168.77;166.97;167.5;2239517
QCOM;D;240326;000000;168.05;169.42;167;167.03;1926050
QCOM;D;240327;000000;169.45;169.48;166.97;169.12;1744255
QCOM;D;240328;000000;169.1;169.89;167.98;169.29;1626661
QCOM;D;240401;000000;168.27;172.8;168.24;171.71;3150200
QCOM;D;240402;000000;170.47;171.4;169.28;171.097;2759867
QCOM;D;240403;000000;170;173.93;169.33;173.91;2663985
QCOM;D;240404;000000;175;175.95;169.41;169.68;3657635
QCOM;D;240405;000000;170.18;172.24;169.71;171.5;2496923
QCOM;D;240408;000000;172.93;174.39;172.355;173.68;2400866
QCOM;D;240409;000000;175.27;175.99;173.37;175.559;2215390
QCOM;D;240410;000000;172.42;173.71;170.07;170.85;2498401
QCOM;D;240411;000000;171.67;175.625;170.5;175.14;2978849
QCOM;D;240412;000000;172.1;173.39;170.96;171.29;2207475
QCOM;D;240415;000000;174.27;174.2746;168.5804;169.85;3208865
QCOM;D;240416;000000;169.5;169.57;167.48;168.56;2907862
QCOM;D;240417;000000;169.22;170.1898;163.7704;164.33;3809176
QCOM;D;240418;000000;162.36;164.1;159.86;161.46;4241889
QCOM;D;240419;000000;161.29;161.39;156.34;157.62;4521516
QCOM;D;240422;000000;158.04;161.64;157.16;160.14;2557760
QCOM;D;240423;000000;160.96;162.255;159.68;161.36;3029018
QCOM;D;240424;000000;163.87;165.93;162;163.59;2649867
QCOM;D;240425;000000;164.08;164.43;161.73;163.3;2454528
QCOM;D;240426;000000;162.9;166.52;162.51;165.63;2862457
QCOM;D;240429;000000;165.2;169.27;165.2;169.21;2795685
QCOM;D;240430;000000;169.1;169.2;165.81;165.81;2508255
QCOM;D;240501;000000;164.51;169.64;163.79;164.2;5838904
QCOM;D;240502;000000;175.47;181.69;175.29;180.09;16900963
QCOM;D;240503;000000;182.24;183.19;177.8;179.63;5365562
QCOM;D;240506;000000;181.91;182.4;180.4;181.84;2745544
QCOM;D;240507;000000;182.45;184.31;179.22;180.21;3582173
QCOM;D;240508;000000;176.73;180.79;176.6157;180.53;2887645
QCOM;D;240509;000000;181;181.7099;179.44;180.53;2096228
QCOM;D;240510;000000;182;183.545;181.238;182.08;2318225
QCOM;D;240513;000000;183.18;184.725;182.9;184.25;2545410
QCOM;D;240514;000000;184.755;189.29;184.49;189.02;4119495
QCOM;D;240515;000000;190.35;196.08;190;194.7;5733390
QCOM;D;240516;000000;195.04;195.63;192.78;193.34;3296492
QCOM;D;240517;000000;192.9;195.44;191.87;193.92;2319766
QCOM;D;240520;000000;194;199.99;193.28;197.77;4742638
QCOM;D;240521;000000;196.012;201.98;195.76;200.82;6004579
QCOM;D;240522;000000;202.93;204.84;201.7;202.96;6179002
QCOM;D;240523;000000;205.71;207.95;199.42;201.76;6241356
QCOM;D;240524;000000;203.865;211.3;203.65;210.5;7178101
QCOM;D;240528;000000;217.225;217.325;211.3;213.14;6464513
QCOM;D;240529;000000;208.65;210.66;206.7;208.38;4767654
QCOM;D;240530;000000;208;209.37;203.8221;204.8;6022247
QCOM;D;240531;000000;208;209.05;198.71;204.07;6071578
QCOM;D;240603;000000;209.56;210.98;202.41;205.91;5604102
QCOM;D;240604;000000;205.91;206.23;201.66;204.36;2889447
QCOM;D;240605;000000;206.89;212.5;205.365;211.89;5515625
QCOM;D;240606;000000;211.9;212.18;208.79;209.43;2858855
QCOM;D;240607;000000;209.5;209.6017;204.89;206.62;2817354
QCOM;D;240610;000000;205.285;210.5819;204.56;209.4;2847854
QCOM;D;240611;000000;207.15;209.45;204.78;208.67;3791388
QCOM;D;240612;000000;212.195;215.62;210.88;215.35;4884980
QCOM;D;240613;000000;216.36;218.36;213.01;217.82;5233222
QCOM;D;240614;000000;217.64;218.05;213.65;215.33;3186155
QCOM;D;240617;000000;217.09;222.67;213.4;222.23;6819695
QCOM;D;240618;000000;226.82;230.63;226;227.07;13744043
QCOM;D;240620;000000;224.2;225.9;212.84;215.49;11066820
QCOM;D;240621;000000;211.76;215.47;209.41;212.48;7972595
QCOM;D;240624;000000;206.91;207.03;200.24;200.85;8231611
QCOM;D;240625;000000;203.14;203.15;199.17;202.16;5717491
QCOM;D;240626;000000;200.31;201.15;195.7;197.33;5279470
QCOM;D;240627;000000;196.87;198.57;193.84;195.21;6805400
QCOM;D;240628;000000;196;203.94;195.61;199.18;6796096
QCOM;D;240701;000000;199.47;200.6682;196.08;199.99;3406516
QCOM;D;240702;000000;198.31;200.48;197.09;200.125;2732095
QCOM;D;240703;000000;202.68;204.86;200.44;203.81;2248039
QCOM;D;240705;000000;205.85;206.75;203.98;205.72;2942760
QCOM;D;240708;000000;207.24;210.435;206.1517;207.85;3152514
QCOM;D;240709;000000;206.48;208.55;204.66;207.119;2625247
QCOM;D;240710;000000;208.754;209.24;206.5567;208.76;2087274
QCOM;D;240711;000000;210.02;210.13;199.77;199.86;3754494
QCOM;D;240712;000000;201.66;206.08;200.25;202.43;3450384
QCOM;D;240715;000000;203;209.24;202.785;208.19;3648571
QCOM;D;240716;000000;210;211.09;206.6201;209.625;2758271
QCOM;D;240717;000000;199.73;200;190.56;191.6;7128807
QCOM;D;240718;000000;193.78;193.9;186.95;191.43;4976444
QCOM;D;240719;000000;191.69;193.0888;185.76;186.24;3871264
QCOM;D;240722;000000;190.89;195.5;189.05;195.03;3060200
QCOM;D;240723;000000;194.24;196.24;192.15;193.3;1884252
QCOM;D;240724;000000;189.335;189.61;180.69;181.06;6090094
QCOM;D;240725;000000;179.62;180.235;173.27;175.41;6671174
QCOM;D;240726;000000;179.01;181.3;177.57;180.09;2981917
QCOM;D;240729;000000;181.5;182.64;177.85;178.65;2746332
QCOM;D;240730;000000;179.34;179.38;166.785;166.985;8108019
QCOM;D;240731;000000;175.58;181.07;173.41;180.79;7947374
QCOM;D;240801;000000;171.76;176.97;161.33;163.96;14410518
QCOM;D;240802;000000;160.52;164.26;157.53;159.33;9283001
QCOM;D;240805;000000;153.27;162.82;151.3901;158.48;6073592
QCOM;D;240806;000000;158.42;163.63;156.5;158.58;3764472
QCOM;D;240807;000000;163.58;164.32;155.5;156.08;4426657
QCOM;D;240808;000000;160.74;165.55;157.87;165.07;4310109
QCOM;D;240809;000000;164.07;165.89;161.98;164.58;2556934
QCOM;D;240812;000000;160.56;163.39;157.42;162.9942;5275859
QCOM;D;240813;000000;164.3;169.55;163.28;169.48;4468808
QCOM;D;240814;000000;170.79;171.2587;164.7248;167.13;3215413
QCOM;D;240815;000000;171.75;174.64;170.61;173.39;4270662
QCOM;D;240816;000000;172.285;173.38;170.63;172.18;2772932
QCOM;D;240819;000000;171.57;174.32;168.74;174.31;3004560
QCOM;D;240820;000000;173.86;175.43;171.15;172.14;2671264
QCOM;D;240821;000000;172.99;174.87;172.075;174.2;2370122
QCOM;D;240822;000000;174.3;174.585;168.38;169.01;2420716
QCOM;D;240823;000000;171.76;174.62;170.6301;173.52;2515716
QCOM;D;240826;000000;171.9;172.38;168.53;169.52;3300606
QCOM;D;240827;000000;169.1;174.44;168.265;173.93;3379776
QCOM;D;240828;000000;174.38;175.72;169.63;171.84;2843530
QCOM;D;240829;000000;173.42;176.3599;168.93;169.46;3731465
QCOM;D;240830;000000;172.29;175.45;170.8;175.37;2872240
QCOM;D;240903;000000;171.885;172.155;162;163.26;4341342
QCOM;D;240904;000000;162.73;168.24;162.63;165.28;2716612
QCOM;D;240905;000000;163.09;165.7994;161.85;163.7;2176743
