<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AAPL;D;240829;000000;230.1;232.92;228.88;229.79;31335406
AAPL;D;240830;000000;230.19;230.4;227.48;228.97;23797872
AAPL;D;240903;000000;228.55;229;221.17;222.73;26285405
AAPL;D;240904;000000;221.66;221.78;217.48;220.785;27049821
AAPL;D;240905;000000;221.625;225.48;221.52;222.42;21052792
AAPL;D;240906;000000;223.95;225.24;219.77;220.92;25219587
AAPL;D;240909;000000;220.82;221.27;216.71;220.99;45267204
AAPL;D;240910;000000;218.92;221.48;216.73;220.12;30716607
AAPL;D;240911;000000;221.455;223.09;217.89;222.86;26100691
AAPL;D;240912;000000;222.5;223.55;219.82;222.87;22393896
AAPL;D;240913;000000;223.58;224.04;221.91;222.46;21803431
AAPL;D;240916;000000;216.54;223.2;213.92;216.3;38967863
AAPL;D;240917;000000;215.76;216.9;214.5;216.85;27535334
AAPL;D;240918;000000;217.59;222.71;217.54;220.69;37360086
AAPL;D;240919;000000;224.99;229.82;224.63;228.81;40040244
AAPL;D;240920;000000;229.97;233.09;227.62;228.53;84273293
AAPL;D;240923;000000;227.31;229.45;225.81;226.45;26888442
AAPL;D;240924;000000;228.68;229.35;225.73;227.36;17701443
AAPL;D;240925;000000;224.93;227.29;224.02;226.31;21781174
AAPL;D;240926;000000;227.3;228.5;225.41;227.52;19235220
AAPL;D;240927;000000;228.46;229.52;227.3;227.82;16884411
AAPL;D;240930;000000;230;233;229.65;233;27776915
AAPL;D;241001;000000;229.51;229.65;223.74;226.26;35406566
AAPL;D;241002;000000;225.89;227.37;223.02;226.81;21173909
AAPL;D;241003;000000;225.1;226.805;223.32;225.67;19884620
AAPL;D;241004;000000;227.9;228;224.13;226.8;20210558
AAPL;D;241007;000000;224.5;225.69;221.33;221.72;21105129
AAPL;D;241008;000000;224.3;225.98;223.25;225.78;17729988
AAPL;D;241009;000000;225.23;229.75;224.83;229.49;19868870
AAPL;D;241010;000000;227.78;229.5;227.17;229.03;14419014
AAPL;D;241011;000000;229.4;229.41;227.34;227.51;17634369
AAPL;D;241014;000000;228.7;231.73;228.6;231.4;19133720
AAPL;D;241015;000000;233.61;237.49;232.37;233.8;36406077
AAPL;D;241016;000000;231.6;232.12;229.84;231.75;20914233
AAPL;D;241017;000000;233.43;233.85;230.52;232.26;16347445
AAPL;D;241018;000000;236.18;236.18;234.01;234.98;30957305
AAPL;D;241021;000000;234.45;236.85;234.45;236.58;16614019
AAPL;D;241022;000000;233.95;236.22;232.6;235.86;18479040
AAPL;D;241023;000000;233.905;235.144;227.76;230.75;30484108
AAPL;D;241024;000000;229.98;230.82;228.41;230.57;17299629
AAPL;D;241025;000000;229.74;233.22;229.57;231.41;19675779
AAPL;D;241028;000000;233.26;234.73;232.55;233.49;17744694
AAPL;D;241029;000000;233.1;234.325;232.32;233.75;16349220
AAPL;D;241030;000000;232.61;233.47;229.55;230.22;22872643
AAPL;D;241031;000000;229.34;229.83;225.37;225.39;27934877
AAPL;D;241101;000000;220.965;225.35;220.27;222.85;37434580
AAPL;D;241104;000000;220.99;222.79;219.71;222.12;20513147
AAPL;D;241105;000000;221.8;223.95;221.795;223.46;16301921
AAPL;D;241106;000000;222.7;226.065;221.19;222.7;29769788
AAPL;D;241107;000000;224.64;227.875;224.57;227.69;22308441
AAPL;D;241108;000000;227.17;228.66;226.405;227.16;17558792
AAPL;D;241111;000000;225;225.7;221.5;224.25;24636770
AAPL;D;241112;000000;224.55;225.59;223.355;224.24;20522227
AAPL;D;241113;000000;224.01;226.65;222.76;225.22;21012148
AAPL;D;241114;000000;225.02;228.87;225;228.19;22923809
AAPL;D;241115;000000;226.4;226.92;224.27;224.92;25314112
AAPL;D;241118;000000;225.25;229.74;225.17;227.99;19166169
AAPL;D;241119;000000;226.71;230.16;226.66;228.3;17648138
AAPL;D;241120;000000;228.06;229.93;225.89;229;16636316
AAPL;D;241121;000000;228.88;230.155;225.7103;228.51;22754352
AAPL;D;241122;000000;228.06;230.7199;228.06;229.74;20441005
AAPL;D;241125;000000;231.46;233.245;229.74;232.88;27593243
AAPL;D;241126;000000;233.33;235.57;233.33;235.08;24178680
AAPL;D;241127;000000;234.465;235.69;233.8101;234.99;16967377
AAPL;D;241129;000000;234.87;237.81;233.97;237.33;26616688
AAPL;D;241202;000000;237.27;240.79;237.16;239.6;23307004
AAPL;D;241203;000000;239.81;242.76;238.9;242.63;21722579
AAPL;D;241204;000000;242.87;244.11;241.25;243.02;20705391
AAPL;D;241205;000000;243.99;244.54;242.13;243.08;19256546
AAPL;D;241206;000000;242.9;244.63;242.08;242.86;19566595
AAPL;D;241209;000000;241.8;247.24;241.75;246.82;24686550
AAPL;D;241210;000000;246.91;248.21;245.34;247.8;19806255
AAPL;D;241211;000000;247.96;250.8;246.2601;246.43;24696926
AAPL;D;241212;000000;246.89;248.74;245.68;247.94;15320642
AAPL;D;241213;000000;247.815;249.2902;246.24;248.11;15969750
AAPL;D;241216;000000;247.99;251.38;247.65;251.04;20164978
AAPL;D;241217;000000;250.08;253.83;249.78;253.48;23263666
AAPL;D;241218;000000;252.16;254.28;247.74;247.86;28329803
AAPL;D;241219;000000;247.5;252;247.095;249.85;25711395
AAPL;D;241220;000000;248.04;255;245.69;254.6;39639441
AAPL;D;241223;000000;254.77;255.65;253.45;255.31;20249940
AAPL;D;241224;000000;255.49;258.21;255.29;258.2;18638426
AAPL;D;241226;000000;258.19;260.1;257.63;259.1;16863968
AAPL;D;241227;000000;257.83;258.7;253.06;255.73;23074666
AAPL;D;241230;000000;252.23;253.5;250.75;252.06;18932606
AAPL;D;241231;000000;252.44;253.28;249.43;250.38;19261865
AAPL;D;250102;000000;248.99;249.1;241.8201;243.82;35118377
