<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AAPL;D;250317;000000;213.31;215.22;209.97;214.15;27889864
AAPL;D;250318;000000;214.16;215.15;211.49;212.79;24705312
AAPL;D;250319;000000;214.22;218.76;213.75;215.3;28773657
AAPL;D;250320;000000;213.99;217.4899;212.22;214.15;26188972
AAPL;D;250321;000000;211.56;218.84;211.28;218.36;36482043
AAPL;D;250324;000000;221;221.48;218.58;220.43;24199374
AAPL;D;250325;000000;220.77;224.1;220.08;223.73;19720346
AAPL;D;250326;000000;223.51;225.02;220.47;221.39;19757651
AAPL;D;250327;000000;221.39;224.99;220.5601;223.93;19538693
AAPL;D;250328;000000;221.67;223.81;217.68;217.85;22334251
AAPL;D;250331;000000;217.005;225.62;216.23;221.995;32635875
AAPL;D;250401;000000;219.805;223.68;218.9;223.14;19992817
AAPL;D;250402;000000;221.315;225.19;221.02;223.8;18650403
AAPL;D;250403;000000;205.54;207.49;201.25;203.06;63709662
AAPL;D;250404;000000;193.89;199.88;187.34;188.38;75639066
AAPL;D;250407;000000;177.2;194.15;174.62;181.59;102984925
AAPL;D;250408;000000;186.7;190.335;169.2101;172.77;74467821
AAPL;D;250409;000000;171.95;200.61;171.89;198.85;116788815
AAPL;D;250410;000000;189.065;194.7799;183;190.44;68458444
AAPL;D;250411;000000;186.1;199.54;186.06;198.02;53805151
AAPL;D;250414;000000;211.44;212.94;201.1621;202.59;66641706
AAPL;D;250415;000000;201.855;203.51;199.8;202.13;29347135
AAPL;D;250416;000000;198.36;200.7;192.37;194.3;36002955
AAPL;D;250417;000000;197.2;198.8335;194.42;196.87;29866550
AAPL;D;250421;000000;193.265;193.8;189.8112;193.09;23477229
AAPL;D;250422;000000;196.12;201.59;195.97;199.56;29605904
AAPL;D;250423;000000;206;208;202.799;204.36;30556061
AAPL;D;250424;000000;204.89;208.8299;202.94;208.2;21906666
AAPL;D;250425;000000;206.365;209.75;206.2;209.23;19876850
AAPL;D;250428;000000;210;211.5;207.46;210.14;25725159
AAPL;D;250429;000000;208.693;212.24;208.37;211.21;22958446
AAPL;D;250430;000000;209.3;213.58;206.6705;212.5;34301702
AAPL;D;250501;000000;209.08;214.56;208.9;213.32;33679368
AAPL;D;250502;000000;206.09;206.99;202.16;205.35;67011226
AAPL;D;250505;000000;203.1;204.1;198.21;198.89;45843924
AAPL;D;250506;000000;198.21;200.65;197.02;198.51;32763717
AAPL;D;250507;000000;199.17;199.44;193.25;196.25;49430010
AAPL;D;250508;000000;197.72;200.05;194.6796;197.49;36695979
AAPL;D;250509;000000;199;200.5399;197.535;198.53;25650678
AAPL;D;250512;000000;210.97;211.2679;206.75;210.79;46007959
AAPL;D;250513;000000;210.43;213.4;209;212.93;36811153
AAPL;D;250514;000000;212.43;213.94;210.5801;212.33;33814313
AAPL;D;250515;000000;210.95;212.96;209.54;211.33;31551802
AAPL;D;250516;000000;212.36;212.57;209.77;211.252;31341535
AAPL;D;250519;000000;207.91;209.48;204.26;208.78;31729364
AAPL;D;250520;000000;207.67;208.47;205.03;206.86;26996602
AAPL;D;250521;000000;205.17;207.04;200.71;202.09;44345403
AAPL;D;250522;000000;200.71;202.75;199.7;201.36;33365292
AAPL;D;250523;000000;193.665;197.7;193.46;195.27;55056281
AAPL;D;250527;000000;198.3;200.74;197.43;200.21;40975293
AAPL;D;250528;000000;200.59;202.73;199.9;200.42;30154752
AAPL;D;250529;000000;203.575;203.81;198.51;199.95;36284522
AAPL;D;250530;000000;199.37;201.96;196.78;200.85;44440016
AAPL;D;250602;000000;200.28;202.13;200.12;201.7;24150896
AAPL;D;250603;000000;201.35;203.77;200.955;203.27;28268121
AAPL;D;250604;000000;202.91;206.24;202.1;202.82;30367102
AAPL;D;250605;000000;203.5;204.75;200.15;200.63;38885229
AAPL;D;250606;000000;202.306;205.7;202.05;203.92;33268853
AAPL;D;250609;000000;204.39;206;200.02;201.45;55260721
AAPL;D;250610;000000;200.6;204.35;200.57;202.67;38804418
AAPL;D;250611;000000;203.5;204.5;198.41;198.78;42272178
AAPL;D;250612;000000;199.08;199.68;197.3601;199.175;31677327
AAPL;D;250613;000000;199.73;200.37;195.7;196.45;36630736
AAPL;D;250616;000000;197.3;198.685;196.5636;198.42;30589529
AAPL;D;250617;000000;197.2;198.39;195.21;195.64;26693436
AAPL;D;250618;000000;195.94;197.57;195.07;196.58;32606987
AAPL;D;250620;000000;198.235;201.7;196.855;201;68421945
AAPL;D;250623;000000;201.625;202.3;198.96;201.5;37606134
AAPL;D;250624;000000;202.59;203.44;200.2;200.3;39440614
AAPL;D;250625;000000;201.45;203.67;200.6201;201.56;27607471
AAPL;D;250626;000000;201.43;202.64;199.46;201;37109062
AAPL;D;250627;000000;201.89;203.22;200;201.08;51073821
AAPL;D;250630;000000;202.3;207.39;199.2607;205.17;68772033
AAPL;D;250701;000000;206.665;210.1865;206.1401;207.82;57344930
AAPL;D;250702;000000;208.91;213.34;208.14;212.44;52843909
AAPL;D;250703;000000;212.145;214.65;211.8101;213.55;25851419
AAPL;D;250707;000000;212.68;216.23;208.8;209.95;37235822
AAPL;D;250708;000000;210.1;211.43;208.45;210.01;29725620
AAPL;D;250709;000000;209.53;211.33;207.22;211.14;36465439
AAPL;D;250710;000000;210.505;213.48;210.03;212.438;33825373
AAPL;D;250711;000000;210.565;212.13;209.86;211.16;28516291
AAPL;D;250714;000000;209.925;210.91;207.54;208.62;28989720
AAPL;D;250715;000000;209.22;211.89;208.92;209.11;28204803
AAPL;D;250716;000000;210.295;212.4;208.64;210.16;33668781
AAPL;D;250717;000000;210.57;211.8;209.59;210.02;34309426
AAPL;D;250718;000000;210.87;211.79;209.7045;211.18;33170311
AAPL;D;250721;000000;212.1;215.78;211.63;212.48;36272311
AAPL;D;250722;000000;213.14;214.95;212.2301;214.4;33030917
AAPL;D;250723;000000;215;215.15;212.41;214.293;34551728
AAPL;D;250724;000000;213.9;215.69;213.53;213.76;33488743
AAPL;D;250725;000000;214.7;215.24;213.4;213.88;25989585
AAPL;D;250728;000000;214.03;214.845;213.06;214.05;25108949
AAPL;D;250729;000000;214.175;214.81;210.82;211.27;35312060
AAPL;D;250730;000000;211.895;212.39;207.72;209.069;27711551
AAPL;D;250731;000000;208.49;209.84;207.16;207.57;46810942
AAPL;D;250801;000000;210.865;213.58;201.5;202.38;68106988
AAPL;D;250804;000000;204.505;207.88;201.675;203.35;47166306
AAPL;D;250805;000000;203.4;205.34;202.16;202.92;31153640
AAPL;D;250806;000000;205.63;215.38;205.59;213.275;78670648
AAPL;D;250807;000000;218.875;220.85;216.58;220.03;67420786
AAPL;D;250808;000000;220.83;231;219.25;229.35;87903500
AAPL;D;250811;000000;227.92;229.56;224.76;227.18;42966242
AAPL;D;250812;000000;228.005;230.8;227.07;229.65;38890463
AAPL;D;250813;000000;231.07;235;230.43;233.33;50351049
AAPL;D;250814;000000;234.055;235.12;230.85;232.827;35872197
AAPL;D;250815;000000;234;234.28;229.335;231.59;37607658
AAPL;D;250818;000000;231.7;233.12;230.11;230.89;26985336
AAPL;D;250819;000000;231.275;232.87;229.35;230.56;26709900
AAPL;D;250820;000000;229.98;230.47;225.77;226.01;27950636
AAPL;D;250821;000000;226.27;226.52;223.7804;224.9;22133731
AAPL;D;250822;000000;226.17;229.09;225.41;227.76;27856001
AAPL;D;250825;000000;226.48;229.3;226.23;227.16;22267832
AAPL;D;250826;000000;226.87;229.49;224.69;229.31;37473751
AAPL;D;250827;000000;228.61;230.9;228.26;230.49;21979249
AAPL;D;250828;000000;230.82;233.41;229.335;232.56;26355159
AAPL;D;250829;000000;232.51;233.38;231.37;232.14;27521255
AAPL;D;250902;000000;229.25;230.85;226.97;229.72;27810295
AAPL;D;250903;000000;237.21;238.85;234.36;238.47;48952260
AAPL;D;250904;000000;238.45;239.8999;236.74;239.78;31095621
AAPL;D;250905;000000;239.995;241.32;238.4901;239.669;38483444
AAPL;D;250908;000000;239.3;240.15;236.34;237.927;32949004
AAPL;D;250909;000000;237;238.7805;233.36;234.35;49869137
AAPL;D;250910;000000;232.185;232.42;225.95;226.81;60553222
AAPL;D;250911;000000;226.875;230.45;226.65;230.03;34763936
AAPL;D;250912;000000;229.22;234.51;229.02;234.07;38322177
AAPL;D;250915;000000;237;238.19;235.03;236.749;30388498
AAPL;D;250916;000000;237.175;241.22;236.3235;238.161;44841113
AAPL;D;250917;000000;238.97;240.1;237.7301;238.99;32633052
AAPL;D;250918;000000;239.97;241.2;236.65;237.91;32108495
AAPL;D;250919;000000;241.225;246.3;240.2106;245.5;117590809
AAPL;D;250922;000000;248.3;256.64;248.12;256.099;79084057
AAPL;D;250923;000000;255.875;257.34;253.58;254.499;41720651
AAPL;D;250924;000000;255.22;255.74;251.04;252.31;30489988
AAPL;D;250925;000000;253.205;257.17;251.712;256.87;40345649
AAPL;D;250926;000000;254.095;257.6;253.78;255.46;30900015
AAPL;D;250929;000000;254.56;255;253.01;254.38;28758817
AAPL;D;250930;000000;254.855;255.919;253.11;254.63;28060266
AAPL;D;251001;000000;255.04;258.79;254.93;255.45;36868662
AAPL;D;251002;000000;256.575;258.18;254.15;257.13;30113994
AAPL;D;251003;000000;254.665;259.24;253.95;258.049;35381126
AAPL;D;251006;000000;257.99;259.07;255.05;256.69;29795650
AAPL;D;251007;000000;256.805;257.4;255.43;256.48;23177020
AAPL;D;251008;000000;256.52;258.52;256.11;258.06;24135347
AAPL;D;251009;000000;257.805;258;253.14;254.04;26972282
AAPL;D;251010;000000;254.94;256.38;244;245.27;43992952
AAPL;D;251013;000000;249.38;249.69;245.56;247.66;24271087
AAPL;D;251014;000000;246.6;248.845;244.7;247.77;25281896
AAPL;D;251015;000000;249.485;251.82;247.47;249.34;23890564
AAPL;D;251016;000000;248.25;249.04;245.13;247.45;28240340
AAPL;D;251017;000000;248.02;253.38;247.27;252.29;31588185
AAPL;D;251020;000000;255.885;264.375;255.63;262.24;62694795
AAPL;D;251021;000000;261.88;265.29;261.83;262.77;32732094
AAPL;D;251022;000000;262.65;262.85;255.43;258.45;31304296
AAPL;D;251023;000000;259.94;260.62;258.0101;259.57;21226069
AAPL;D;251024;000000;261.19;264.13;259.18;262.82;28849612
AAPL;D;251027;000000;264.88;269.12;264.6501;268.81;31598132
AAPL;D;251028;000000;268.985;269.89;268.15;269;29962488
AAPL;D;251029;000000;269.275;271.41;267.11;269.829;31653650
AAPL;D;251030;000000;271.99;274.14;268.48;271.4;37775496
AAPL;D;251031;000000;276.99;277.32;269.16;270.37;51288442
AAPL;D;251103;000000;270.42;270.85;266.25;268.841;30462501
AAPL;D;251104;000000;268.325;271.486;267.615;270.04;31656291
AAPL;D;251105;000000;268.61;271.7;266.93;270.14;28716440
AAPL;D;251106;000000;267.89;273.4;267.89;269.77;34587156
AAPL;D;251107;000000;269.795;272.29;266.77;268.47;33004514
AAPL;D;251110;000000;268.96;273.73;267.455;269.43;29006621
AAPL;D;251111;000000;269.81;275.91;269.8;275.25;34968438
AAPL;D;251112;000000;275;275.73;271.7;273.331;29555935
AAPL;D;251113;000000;274.11;276.699;272.09;272.95;27989340
AAPL;D;251114;000000;271.05;275.96;269.6;272.41;28983720
AAPL;D;251117;000000;268.815;270.49;265.73;267.46;29589276
AAPL;D;251118;000000;269.99;270.71;265.32;267.44;29697153
AAPL;D;251119;000000;265.525;272.21;265.5;268.56;27559817
AAPL;D;251120;000000;270.83;275.43;265.92;266.25;30768345
AAPL;D;251121;000000;265.95;273.33;265.67;271.49;39987439
AAPL;D;251124;000000;270.9;277;270.9;275.999;41709966
AAPL;D;251125;000000;275.27;280.38;275.25;276.97;28620910
AAPL;D;251126;000000;276.96;279.53;276.63;277.55;22983989
AAPL;D;251128;000000;277.26;279;275.9865;278.85;13251873
AAPL;D;251201;000000;278.01;283.42;276.14;283.1;31062156
AAPL;D;251202;000000;283;287.4;282.6301;286.19;33618509
AAPL;D;251203;000000;286.2;288.62;283.3;284.15;28430422
AAPL;D;251204;000000;284.095;284.73;278.59;280.48;32792128
AAPL;D;251205;000000;280.54;281.14;278.05;278.78;24491204
AAPL;D;251208;000000;278.13;279.6693;276.15;277.89;24075745
AAPL;D;251209;000000;278.16;280.03;276.92;277.18;22317869
AAPL;D;251210;000000;277.75;279.75;276.44;278.78;23457622
AAPL;D;251211;000000;279.095;279.59;273.81;278.03;22313146
AAPL;D;251212;000000;277.9;279.22;276.82;278.28;26035052
AAPL;D;251215;000000;280.15;280.15;272.84;274.11;36225638
AAPL;D;251216;000000;272.82;275.5;271.79;274.61;26433041
AAPL;D;251217;000000;275.01;276.16;271.64;271.84;34748676
AAPL;D;251218;000000;273.605;273.63;266.95;272.19;36400996
AAPL;D;251219;000000;272.145;274.6;269.9;273.67;86834759
AAPL;D;251222;000000;272.86;273.88;270.505;270.83;27008197
AAPL;D;251223;000000;270.84;272.5;269.56;272.36;21892726
AAPL;D;251224;000000;272.34;275.43;272.195;273.82;12421470
AAPL;D;251226;000000;274.16;275.37;272.86;273.4;16242232
AAPL;D;251229;000000;272.69;274.36;272.35;273.76;15571179
AAPL;D;251230;000000;272.81;274.08;272.28;273.04;15823498
AAPL;D;251231;000000;273.06;273.68;271.75;271.86;18733005
AAPL;D;260102;000000;272.255;277.84;269;271.01;26745640
