<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MSFT;D;250610;000000;471.185;472.8;466.96;470.92;9718596
MSFT;D;250611;000000;470.02;475.47;469.655;472.62;9607597
MSFT;D;250612;000000;475.02;480.415;473.52;478.87;12378751
MSFT;D;250613;000000;476.41;479.18;472.76;474.96;9584521
MSFT;D;250616;000000;475.21;480.6943;475;479.14;9391645
MSFT;D;250617;000000;475.395;478.7399;474.08;478.04;8642579
MSFT;D;250618;000000;478;481;474.46;480.24;10561191
MSFT;D;250620;000000;482.23;483.46;476.87;477.4;21865207
MSFT;D;250623;000000;478.21;487.75;472.51;486;15848679
MSFT;D;250624;000000;488.95;491.849;486.795;490.11;12316188
MSFT;D;250625;000000;492.04;494.5556;489.39;492.27;10272143
MSFT;D;250626;000000;492.98;498.04;492.81;497.45;12676769
MSFT;D;250627;000000;497.55;499.3;493.03;495.94;18990478
MSFT;D;250630;000000;497.45;500.76;495.33;497.41;16458950
MSFT;D;250701;000000;496.47;498.05;490.98;492.05;11361950
MSFT;D;250702;000000;489.99;493.5;488.7;491.09;9486909
MSFT;D;250703;000000;493.81;500.13;493.44;498.847;8382663
MSFT;D;250707;000000;497.38;498.75;495.225;497.72;8491049
MSFT;D;250708;000000;497.24;498.2;494.11;496.62;6974789
MSFT;D;250709;000000;500.3;506.78;499.74;503.51;11280674
MSFT;D;250710;000000;503.05;504.44;497.75;501.48;9659467
MSFT;D;250711;000000;498.47;505.03;497.795;503.32;9652542
MSFT;D;250714;000000;501.515;503.97;501.03;503.02;5932619
MSFT;D;250715;000000;503.02;508.3;502.79;505.82;8119514
MSFT;D;250716;000000;505.18;506.72;501.89;505.62;9269497
MSFT;D;250717;000000;505.68;513.37;505.62;511.7;10339899
MSFT;D;250718;000000;514.48;514.64;507.43;510.05;11412229
MSFT;D;250721;000000;506.705;512.09;505.55;510.06;8219804
MSFT;D;250722;000000;510.97;511.2;505.27;505.27;7445878
MSFT;D;250723;000000;506.75;506.79;500.7;505.87;10182882
MSFT;D;250724;000000;508.77;513.67;507.3;510.88;9979745
MSFT;D;250725;000000;512.465;518.29;510.3592;513.71;10750440
MSFT;D;250728;000000;514.08;515;510.12;512.5;8122015
MSFT;D;250729;000000;515.53;517.62;511.56;512.57;10131732
MSFT;D;250730;000000;515.17;515.95;509.435;513.24;13324227
MSFT;D;250731;000000;555.225;555.45;531.9;533.5;33278913
MSFT;D;250801;000000;535;535.8;520.86;524.11;17834378
MSFT;D;250804;000000;528.27;538.25;528.13;535.64;16650949
MSFT;D;250805;000000;537.18;537.3;527.24;527.743632;12356267
MSFT;D;250806;000000;530.9;531.7;524.03;524.94;13287884
MSFT;D;250807;000000;526.8;528.09;517.5511;520.84;10253074
MSFT;D;250808;000000;522.6;524.66;519.41;522.04;10039182
MSFT;D;250811;000000;522.3;527.59;519.72;521.915;10328293
MSFT;D;250812;000000;523.75;530.98;522.7;529.24;11132301
MSFT;D;250813;000000;532.11;532.7;519.37;520.58;12937986
MSFT;D;250814;000000;522.56;525.9499;520.14;522.48;11758569
MSFT;D;250815;000000;522.77;526.1;519.08;520.17;14858747
MSFT;D;250818;000000;521.585;522.82;514.02;517.1;14555757
MSFT;D;250819;000000;515;515.1641;508.55;509.77;13082084
MSFT;D;250820;000000;509.865;511;504.44;505.72;14825721
MSFT;D;250821;000000;503.69;507.63;502.7201;504.24;10805301
MSFT;D;250822;000000;504.25;510.73;502.41;507.23;13461472
MSFT;D;250825;000000;506.63;508.19;504.12;504.26;9723397
MSFT;D;250826;000000;504.355;504.9778;498.51;502.078;19978634
MSFT;D;250827;000000;502;507.29;499.9;506.74;9326444
MSFT;D;250828;000000;507.09;511.09;505.5;509.64;9502222
MSFT;D;250829;000000;508.66;509.6;504.4915;506.69;10163848
MSFT;D;250902;000000;500.465;506;496.81;505.12;11267234
MSFT;D;250903;000000;503.79;507.79;502.32;505.458;10475009
MSFT;D;250904;000000;504.3;508.15;503.15;507.97;8856589
MSFT;D;250905;000000;509.07;511.97;492.37;495;19774425
MSFT;D;250908;000000;498.105;501.195;495.03;498.2;10049536
MSFT;D;250909;000000;501.43;502.25;497.7;498.41;8566606
MSFT;D;250910;000000;502.98;503.2299;496.72;500.37;12488068
MSFT;D;250911;000000;502.25;503.17;497.88;501.01;11349867
MSFT;D;250912;000000;506.65;512.55;503.85;509.872;12974145
MSFT;D;250915;000000;508.79;515.47;507;515.418;9832716
MSFT;D;250916;000000;516.88;517.23;508.6;509.04;10745796
MSFT;D;250917;000000;510.62;511.29;505.93;510.02;9460840
MSFT;D;250918;000000;511.49;513.07;507.66;508.428;10447140
MSFT;D;250919;000000;510.56;519.3;510.31;517.93;32999142
MSFT;D;250922;000000;515.59;517.74;512.545;514.45;11231012
MSFT;D;250923;000000;513.8;514.5899;507.31;509.23;11959451
MSFT;D;250924;000000;510.38;512.48;506.92;510.15;8257786
MSFT;D;250925;000000;508.3;510.01;505.04;507.03;8887621
MSFT;D;250926;000000;510.06;513.94;506.62;511.46;8792995
MSFT;D;250929;000000;511.5;516.845;508.88;514.6;10812964
MSFT;D;250930;000000;513.24;518.16;509.66;517.95;11723961
MSFT;D;251001;000000;514.8;520.505;511.69;519.71;13453006
MSFT;D;251002;000000;517.64;521.6;510.6791;515.74;12737521
MSFT;D;251003;000000;517.1;520.49;515;517.35;8242735
MSFT;D;251006;000000;518.61;531.03;518.2;528.57;12432594
MSFT;D;251007;000000;528.285;529.8;521.44;523.98;8652270
MSFT;D;251008;000000;523.28;526.95;523.09;524.85;8382775
MSFT;D;251009;000000;522.335;524.325;517.4;522.4;11176237
MSFT;D;251010;000000;519.64;523.58;509.63;510.96;13634755
MSFT;D;251013;000000;516.41;516.41;511.68;514.05;8472646
MSFT;D;251014;000000;510.225;515.282;506;513.57;8649157
MSFT;D;251015;000000;514.955;517.19;510;513.43;8666889
MSFT;D;251016;000000;512.58;516.85;508.13;511.61;8772806
MSFT;D;251017;000000;509.04;515.48;507.31;513.58;9298615
MSFT;D;251020;000000;514.61;518.7;513.43;516.79;8995620
MSFT;D;251021;000000;517.5;518.69;513.04;517.66;9266569
MSFT;D;251022;000000;521.15;525.23;517.71;520.54;10820457
MSFT;D;251023;000000;522.46;523.95;518.61;520.56;8258391
MSFT;D;251024;000000;522.79;525.345;520.71;523.552;9256410
MSFT;D;251027;000000;531.78;534.58;529.01;531.52;10942022
MSFT;D;251028;000000;550;553.72;540.77;542.07;16550648
MSFT;D;251029;000000;544.94;546.27;536.7287;541.55;16086768
MSFT;D;251030;000000;530.48;534.97;522.12;525.818;23858237
MSFT;D;251031;000000;528.875;529.32;515.1;517.81;19659006
MSFT;D;251103;000000;519.805;524.96;514.59;516.92;15694519
MSFT;D;251104;000000;511.76;515.55;507.84;514.33;14326670
MSFT;D;251105;000000;513.3;514.83;506.575;506.988;17215900
MSFT;D;251106;000000;505.66;505.7;495.81;497.1;18911529
MSFT;D;251107;000000;496.945;499.377;493.25;496.82;16893367
MSFT;D;251110;000000;500.035;506.85;498.8;506.057;15109167
MSFT;D;251111;000000;504.8;509.6;502.3488;508.68;10243041
MSFT;D;251112;000000;509.355;511.67;499.1201;511.14;17979366
MSFT;D;251113;000000;510.31;513.5;501.29;503.29;15853143
MSFT;D;251114;000000;498.23;511.6;497.44;510.18;15888181
MSFT;D;251117;000000;508.45;512.12;504.91;507.49;12353867
MSFT;D;251118;000000;495.365;502.98;486.78;493.79;24817265
MSFT;D;251119;000000;490.1;495.1872;482.83;487.12;16782959
MSFT;D;251120;000000;492.71;493.57;475.5;478.43;19160801
MSFT;D;251121;000000;478.5;478.92;468.27;472.236;22878604
MSFT;D;251124;000000;475;476.9;468.02;473.998;22860658
MSFT;D;251125;000000;474.07;479.15;464.89;476.99;19919625
MSFT;D;251126;000000;486.31;488.31;481.2;485.5;17684712
MSFT;D;251128;000000;487.595;492.63;486.65;491.92;8230742
MSFT;D;251201;000000;488.435;489.8599;484.6475;486.74;13888086
MSFT;D;251202;000000;486.715;493.4999;486.32;490;12578598
MSFT;D;251203;000000;476.32;484.24;475.2;477.73;24699854
MSFT;D;251204;000000;479.76;481.322;476.49;480.84;15779759
MSFT;D;251205;000000;482.515;483.4;478.8801;483.16;14371509
MSFT;D;251208;000000;484.885;492.3;484.38;491.156;14829199
MSFT;D;251209;000000;489.1;492.12;488.5001;492.02;9597400
MSFT;D;251210;000000;484.03;484.25;475.08;478.324;25274563
MSFT;D;251211;000000;476.63;486.03;475.86;483.47;16268797
MSFT;D;251212;000000;479.82;482.45;476.34;478.342;14443381
MSFT;D;251215;000000;480.1;480.7205;472.52;474.82;16010815
MSFT;D;251216;000000;471.905;477.89;470.88;476.39;14286143
MSFT;D;251217;000000;476.905;480;475;476.12;17703985
MSFT;D;251218;000000;478.19;489.6;477.89;483.98;19247891
MSFT;D;251219;000000;487.36;487.85;482.49;485.92;36560908
MSFT;D;251222;000000;486.12;488.73;482.69;484.715;12451238
MSFT;D;251223;000000;484.98;487.83;484.74;486.85;10500731
MSFT;D;251224;000000;485.68;489.1625;484.83;488.02;4233660
MSFT;D;251226;000000;486.705;488.12;485.96;487.71;6153697
MSFT;D;251229;000000;484.855;488.35;484.18;487.1;7869408
MSFT;D;251230;000000;485.93;489.68;485.5;487.53;8704510
MSFT;D;251231;000000;487.84;488.14;483.3;483.62;9916143
MSFT;D;260102;000000;484.385;484.66;470.16;472.94;18890675
